size_kbytes rate
8620.33 1240.420
2360.92 491.206
1555.46 1196.975
2255.83 493.339
7599.72 1241.313
7074.37 1199.746
235.254 680.830
12141.3 494.800
7459.07 1216.988
3262.68 486.624
4263.1 1215.353
7384.75 1240.597
1398.11 1357.505
2742.91 500.400
1976.64 1198.869
8846.37 1234.172
23622.1 1230.055
1147.2 1204.462
7001.44 1250.278
11407.9 491.976
4537.16 1158.564
4807.9 1253.360
5078.07 1234.671
4146.45 626.412
10807.4 492.937
5895.22 1196.052
11162.3 491.497
9586.35 495.507
19580 1228.082
1282.28 494.060
27786 1229.128
48.0781 5.257
7179.8 1222.984
17566.5 1226.659
13146.9 492.206
7457.72 1239.201
2250.54 1274.367
750.321 490.962
2996.78 1264.330
4662.3 324.187
27786 1235.390
7308.03 538.817
265.195 668.605
9819.95 491.097
8850.36 1244.001
10923.6 493.387
790.243 477.036
9649.62 1251.343
3187.56 1239.787
11639 1225.261
1072.08 1300.215
13076.9 1242.563
14808.6 1220.559
346.941 521.445
1675.8 491.506
1641.44 1302.987
11661.2 491.582
8258.92 1235.564
1812.53 1303.007
3905.19 520.768
4298.59 491.001
4447.48 1215.644
9911.77 1232.131
3329.88 493.582
396.367 560.627
4183.51 489.917
4507.24 1206.599
7001.15 490.429
9832.32 1245.507
81.2695 354.989
6092.2 492.332
12375.1 490.290
2395.27 1231.094
10558.3 1243.714
1056.87 491.736
17248.9 492.175
12753.6 1229.534
5900.72 1238.520
2803.12 491.992
10881.1 492.429
857.636 1362.917
2620.8 1216.186
3342.53 1245.617
9366.44 1222.856
7330.12 494.406
2148.89 1292.278
16371.8 1223.163
2888.86 1225.397
9184.34 1225.797
7078.86 492.568
6738.15 1231.682
6372.05 1238.331
2363.17 504.660
3830.61 1211.192
10845.4 490.632
902.849 486.582
8614.68 1215.417
2383.24 1349.377
13144.8 1235.171
14050.9 1230.948
5006.26 1255.174
2403.33 500.488
4656.04 1221.436
1824.28 1172.237
524.944 1378.235
9429.17 1245.486
2480.92 491.259
5960.14 1235.705
6489.25 1220.991
10039.2 1237.384
23446.6 493.071
6698.06 1249.400
2944.33 1276.319
4655.43 1233.540
1644.29 1371.312
11222.8 491.278
2159.78 1163.613
10290.3 494.548
6624.56 1239.011
14043.4 1227.160
12608.5 1231.717
322.406 1436.765
3779.25 1194.879
4503.3 1240.310
812.695 711.528
7185.77 1215.380
6114.25 481.162
12458 1235.134
10369.5 493.244
7887.15 1252.119
1204.08 1418.467
9009.3 1212.873
9324.69 1230.167
7388.08 1245.463
1438.28 1209.214
14029.6 1233.663
357.578 503.626
2592.43 486.856
10293.6 1239.654
10101.1 1218.286
818.148 1483.382
4663.82 1228.424
1041.47 1328.101
12424.2 492.046
18853.4 1238.520
8634.64 1227.756
11229.8 492.520
7338.69 1201.186
6667.88 1259.230
21715.9 1215.314
1513.26 1175.469
6579.99 1236.403
9216.95 490.657
1988.05 1262.234
3016.95 368.307
2661.73 490.965
9579.3 770.682
8040.93 1241.705
44329.2 1226.714
10295.6 1222.607
178.223 770.368
1129.72 1275.039
1229.02 1148.926
489.043 493.482
4286.19 1225.299
3904.34 538.854
5659.16 742.308
1941.91 546.222
5856.18 1235.817
10435.6 494.187
3320.73 500.968
540.733 504.236
2381.56 461.006
2531.56 1255.945
1478.66 511.229
1385.95 495.227
7404.24 777.428
2017.96 1318.360
1233.66 495.818
8084.45 1174.071
6161.86 1241.641
96.9531 360.835
1960.45 500.793
967.657 1253.685
2690.7 1177.747
13231.5 1228.411
10079.3 1223.753
220.996 1181.178
514.707 1197.171
563.931 1373.289
17682 1246.058
9072.32 493.035
4037.61 491.306
15384.7 494.056
554.989 1174.745
4794.09 1258.368
1671.18 1305.511
6152.63 494.900
3668.7 1229.017
6928.4 1246.242
1559.33 1333.588
69.2891 395.641
819.824 553.665
4825.67 1244.087
2640.49 1251.562
7696.97 1221.540
499.023 483.124
23914.2 1228.415
4911.13 492.600
889.688 491.923
2897.09 1306.076
5079.72 1225.369
1201.7 501.426
11864.3 493.307
1588.36 1191.352
8642.06 493.156
5224.75 947.942
2059.62 1159.455
126.895 532.888
1386.36 509.145
6296.3 5959.947
2241.21 1245.734
2840.41 1210.476
2542.81 1234.132
12380.6 490.181
8377.63 489.089
720.02 557.762
6687.58 773.002
231.645 1684.996
13549.5 1242.419
2602.53 1257.577
3330.77 1252.909
2111.2 726.662
1270.26 564.902
641.984 516.765
229.078 798.117
5505.89 492.769
2461.81 496.830
1082.53 515.603
9793.81 491.967
22943.9 492.704
518.698 963.000
1621.63 505.346
5667.13 1205.507
2037.31 493.991
5810.85 1212.569
598.714 1264.471
2556.35 1216.679
7998.14 1199.553
2406.9 1074.861
3725.22 1219.240
14385 1242.391
5356.32 496.991
675.391 469.573
2398.96 1207.707
3974.73 495.630
429.16 503.592
9529.68 1218.679
65.5859 283.803
1759.88 1142.251
2386 1286.726
1132.07 1419.628
4512.27 1203.793
3215.28 1236.481
1865.12 501.431
2162.91 499.600
3897.6 494.905
11269.7 492.750
12137.2 493.730
1802.55 495.393
1026.72 515.671
9201.81 1231.429
6523.5 496.067
15265.4 1189.428
2414.81 1263.968
7536.18 496.744
1012.3 1306.572
13983.1 1178.905
816.456 1217.517
8109.82 491.542
5356.32 491.286
77409.7 1230.359
8839.47 1233.026
2484.07 495.669
8809.94 1253.299
1487.15 502.781
9745.44 740.085
322.227 1454.283
11639.3 1234.342
3799.36 496.008
6238.96 1260.627
12050 1244.083
1464.64 1373.149
423.457 511.391
8300.74 1240.098
6333.58 1240.321
2103.68 1219.338
4797.55 1288.284
9434.12 493.188
9340.61 1238.691
2887.37 1235.325
11831.9 1226.287
5044.5 1173.737
15.5547 68.162
2980.13 486.703
5951.3 494.341
1976.14 490.838
4046.37 1188.920
9547.45 1246.135
490.469 516.415
13123.1 1178.456
10177.6 493.577
3603.59 1267.611
1858.25 487.963
5988.68 1226.696
5855.21 489.354
6783.1 1240.407
8665.88 590.036
3967.83 1234.315
2851.56 1293.484
8256.02 1203.862
5493.68 1240.547
5423.18 1232.329
1327.76 1203.597
17826.8 1236.048
6777.11 493.000
21579.7 1228.559
4550.11 653.377
2411.18 1258.856
275.488 522.498
5267.27 491.135
1536.22 1163.542
390.664 538.677
6341.88 493.961
4385.36 631.592
3172.03 489.015
1761.85 1134.220
1054.07 1478.663
11268.5 1233.878
12108.3 1192.351
2413.22 1235.958
1309.37 1251.213
3274.53 1268.454
22396.3 1227.058
6916.98 491.061
1739.96 1206.931
1308.5 519.683
1128.07 1373.384
8761.43 619.401
6183.61 1242.692
575.523 1364.387
11502 1139.326
438.359 223.375
914.285 1143.061
1231.88 493.648
1179.48 1261.035
397.352 208.984
1166.65 1273.759
13606.3 1239.813
897.886 1406.004
1597.24 1362.958
1282.88 393.873
1726.25 1295.936
9645.41 776.894
10896.4 1081.990
6698.32 493.971
10331 494.517
2240.77 1284.775
2613.21 492.857
3138.03 1247.947
678.411 1352.080
849.58 518.317
1773.05 1220.349
5746.63 1212.344
12149.7 1213.981
2540.11 1284.184
1313.5 1211.141
8082.1 497.102
4757.75 1227.909
9762 489.742
10178.6 493.304
1164.44 1249.899
363.574 1368.304
4861.61 492.301
25925.1 1209.426
476.211 1454.745
4129.5 1274.758
1604.58 1299.475
9679.7 1203.921
3179.92 1250.421
3921.1 472.012
390.664 1183.169
10056.8 1241.448
2551.68 1254.535
15959.1 783.958
3488.5 1253.295
10030.8 490.660
1367.58 497.198
2019.72 713.419
1369.24 1142.146
6848.03 776.464
11643.5 1235.752
3213.09 1209.857
1553.78 494.054
1583.71 1219.928
1526.4 1379.400
4739.92 1226.991
8819.82 494.238
1474.39 1261.277
5278.24 1242.931
5074.16 493.835
1820.71 505.140
6186.74 1226.553
5141.06 1219.496
6122.68 498.606
12705.5 1237.897
349.901 1520.523
4373.71 1253.070
18414.5 622.564
9334.93 1246.321
278.414 1732.260
20652.5 1220.138
13889.9 1222.058
312.484 513.915
17268.3 1236.063
8921.68 1237.464
7384.79 1238.942
12951.5 1228.406
488.924 1434.606
11851.2 492.816
5102.96 1225.578
3280.38 1125.888
1131 493.717
1067.61 507.474
3320.3 1223.594
6229.62 1243.725
11743.1 1216.164
1152.39 1451.410
17154.2 492.293
15225 1235.476
3851.04 1211.999
20660.9 1234.409
5535.12 1272.449
2295.46 1259.546
1358.81 1220.064
20618.9 1229.792
9896.12 1215.914
9902.15 1225.906
1855.53 1318.997
8389.03 1238.736
717.168 552.419
8169.35 1243.547
9078.79 492.947
19628.7 1230.638
14613.6 1225.391
14173.9 1192.315
8164.07 492.521
5588.7 493.640
2148.78 1308.661
14050.9 492.345
7941.54 1120.955
3352.66 499.127
2849.61 1176.948
4739.92 1211.484
7944.45 1261.003
3691.36 492.154
649.419 1215.236
3271.63 501.702
5712.06 489.922
5841.83 493.840
202.461 589.317
17143.3 1229.008
13138 1067.345
3115.51 1214.602
480.781 990.933
1998.07 1194.258
2125.7 1214.729
512.215 511.619
2276.64 497.639
9391.68 381.650
7174.28 1221.343
14019 1228.488
1692.24 1188.476
9795.56 374.202
3225.35 1245.640
6565.23 1221.999
1847.81 1325.200
9134.51 1217.189
2744.68 1240.702
950.798 1284.279
2630.62 1320.600
9239.06 491.764
2482.12 1226.193
3010.76 484.878
9865.3 1189.334
4160.84 487.999
11103.7 1244.516
6834.71 1221.048
1333.33 1281.370
370.456 1690.916
8929.58 491.047
4200.95 494.861
370.679 1313.960
1266.07 1129.495
1663.7 1285.328
1671.88 1262.138
1741.38 1181.319
1952.54 890.827
13395 1235.271
4933.2 491.715
9146.21 1242.570
1609.23 1167.471
2481.22 1215.134
1145.73 1212.027
3932.76 1212.775
2305.71 1230.188
8326.87 493.802
6076.84 1234.716
16833.7 494.065
1496.51 1197.869
2562.32 1229.727
2160.18 1231.073
875.493 1324.808
2679.04 39.057
8956.85 1244.504
1394.92 1363.614
39.9219 28.307
3618.36 1197.752
16580.3 493.123
1220.47 478.587
7546.54 490.956
290.723 508.128
4118.19 490.517
16281.4 492.298
7870.25 1246.505
14253.1 1229.236
3292.82 1316.208
10027.3 1201.486
4768.93 1230.387
2426.49 1217.674
3689.8 1222.711
2264.94 1205.518
1698.62 1208.593
1407.17 734.767
751.958 1187.064
1056.87 483.759
8641.46 125.936
3409.66 1249.809
4024.64 1245.658
3962.91 1249.105
367.852 1275.106
1793.68 1235.708
65.5859 287.902
6808.75 1164.509
6621.34 1188.901
6469.36 1245.354
4457.45 488.579
10755.5 490.599
2563.74 1219.853
1992.41 1265.784
1197.66 510.032
8499.69 492.849
2824.1 1220.538
4427.97 1237.916
6024.16 1246.722
7561.06 1240.595
12973.8 1224.044
357.871 928.729
1569.17 502.008
1093.29 1281.041
5679.44 1248.097
4550.25 495.187
1223.95 469.140
2499.9 493.214
72.9805 545.441
16338.8 1243.061
4200.28 1229.369
10186.7 1231.490
2286.96 1292.645
3997.69 493.789
10156.9 1194.442
2502.47 1303.614
1540.03 490.945
10977.5 1175.408
3118.58 1213.785
1792.57 1031.078
5785.91 496.836
3277.26 1274.689
12299.8 1243.390
7926.9 1238.882
8325.43 491.995
6094.16 1248.930
3154.12 1279.094
6370.4 1224.137
17421.4 1229.275
13943.9 1243.509
2585.13 1150.043
4204.73 1254.700
10788.6 1226.733
6788.83 1222.785
21.2109 450.983
512.217 1434.421
9492.68 1240.416
178.172 733.378
5505.89 490.614
17446 1227.044
426.309 255.615
5622.34 1243.319
1910.11 1258.542
3818.75 489.657
12316.9 1093.848
6880.58 490.349
1904.07 754.000
6480.83 1242.098
19523.1 1221.452
2038.09 463.789
6864.47 1212.105
769.826 1124.516
8642.39 1235.183
8361.33 1189.032
6714.45 1219.795
6325 1233.548
17207.9 1232.186
593.485 525.606
4218.83 1208.663
7448.52 1228.224
2384.67 1225.981
4035.76 1239.549
51.3281 666.973
5843.2 1175.260
4814.27 1392.678
2655.6 1319.434
8470.2 495.058
7869.82 520.725
7422.86 1218.468
3100.31 1255.707
8674.96 493.655
3540.86 1256.770
512.885 381.625
5654.5 492.100
5576.47 1229.575
1145.26 1268.535
2801.26 1199.824
7339.79 1243.833
5296.85 1213.757
4183.91 1224.112
5989.33 1180.557
4523.81 1231.859
2814.54 494.599
4427.97 1214.722
5264.01 1227.411
5721.41 1234.690
289.883 581.898
9171.79 1245.930
574.388 1186.899
1082.06 490.348
607.056 493.168
12359.9 1232.962
103.227 677.315
69.2891 335.487
1700.34 1223.529
3509.31 500.024
3471.56 1263.238
407.25 500.605
2052.91 1320.782
387.453 515.227
7095.21 1213.471
3653.29 490.116
312.508 510.015
236.68 561.220
13606.3 1243.148
2880.32 498.432
73.5312 7.167
3607.17 498.632
351.66 186.951
7424.02 491.889
1914.05 1219.102
9294.44 1242.006
426.798 1324.025
1392.07 1244.383
1663.89 515.815
592.059 1315.997
3626.15 1228.148
5018.41 1234.452
778.838 1326.279
4036.66 1275.444
2025.73 1316.998
13596.9 1231.965
19881.8 1768.053
4843.39 498.563
4111.42 1212.963
1734.4 491.533
6630.9 1221.856
8747.37 494.622
463.379 513.061
3995.7 1196.771
1026.76 1258.308
3857.97 490.545
3585.84 1263.048
5424.66 1228.791
2058.2 489.613
1854.45 1187.136
10591.3 1253.007
13331.3 1238.638
4561.78 1208.183
21726.6 1227.151
1901.89 1310.258
2202.72 1222.447
1032.72 1231.737
20346.2 491.686
1220.47 491.970
10415.8 1232.130
7169.76 1223.056
14702.4 1236.312
10210.1 1229.383
4022.08 1198.027
19725.7 492.730
461.953 478.843
9629.66 1212.878
801.289 1245.957
18225.6 1212.124
2200.77 1301.196
1776.88 512.363
17120.5 1206.486
2794.04 1186.595
181.074 1403.952
694.355 1235.143
4071.02 1230.145
8241.96 1214.009
12029.6 1230.175
1854.16 1258.559
673.33 519.806
8908.62 489.540
3914.95 1193.939
2468.19 1230.813
1023.71 510.772
7190.22 494.227
3876.93 1253.454
422.151 1321.914
2140.6 1247.410
4053.5 498.195
145.104 3171.805
3119.19 1277.730
6971.03 493.449
243.219 26.251
9828.4 1237.285
742.347 1352.050
10405.9 1213.583
16210.7 1237.475
1968.38 2801.563
3690.84 495.438
2092.19 1263.651
8633.13 1229.849
1852.37 507.721
9484.37 1220.204
7579.69 1236.197
11976.7 494.926
10001.6 1247.736
294.328 501.018
9729.16 1230.715
22339.5 1242.488
1326.02 1337.053
9374.26 1240.745
7887.94 1251.970
2467.4 483.939
10148.2 1238.602
3239.63 1278.263
31.1094 2.375
3998.66 1221.179
3557.42 1224.429
1793.63 1349.694
2314.52 489.738
14847.7 1236.032
3241.49 1252.761
7335.45 1200.809
18818.8 1241.008
5053.21 1218.156
8163.56 495.670
642.383 1158.783
10699.1 374.907
2197.47 490.280
5460.74 1261.403
1737.51 1249.202
1667.5 504.083
2299.68 1074.256
491.895 1345.280
2582.74 488.509
1690.2 1239.106
1380.83 502.270
6235.57 1222.405
2515.32 634.113
6746.9 1247.618
5605.8 496.865
712.891 760.110
9342.65 1220.911
8002.44 1231.992
144.004 590.414
4122.78 1222.974
1813.14 498.531
607.383 1145.527
1329.33 1654.605
464.805 1131.458
3977.32 780.273
1466.3 894.169
352.168 601.933
11.4062 574.019
9965.58 491.528
8281.62 493.449
8766.94 1244.761
10147.3 1225.197
1144.3 531.516
3389.94 1110.421
149.707 581.671
320.801 767.994
65.5859 315.027
2190.18 1321.751
309.395 736.048
23637.9 1233.256
7059.42 1228.702
1681.3 488.764
16680.4 1234.918
11293.5 1229.569
12222.3 493.188
8059.19 314.084
2129.85 1265.159
12889.2 1227.821
1620.34 496.330
1016.89 491.127
14221.9 1238.393
5773.83 492.885
245.234 617.143
61.3086 991.294
19186.3 1223.651
1773.45 486.286
1491.7 1225.775
13843.4 1227.786
2741.29 1186.018
4621.75 497.675
9433.39 1234.938
1052.73 1281.982
2462.83 1173.885
8148.78 1230.377
8361.33 1235.559
4020.5 498.895
6609.96 1229.760
1977.97 1332.631
1016.58 507.459
203.554 1283.756
9457.57 1224.416
1544.84 1133.684
14505.5 1234.765
19881.7 1228.419
16024.6 1226.533
10026.5 1235.441
2876.87 1271.054
1408.42 1332.067
6087.55 1255.562
10669.1 1212.030
1937.52 1339.052
199.609 900.714
22384.8 1228.965
14135 1222.848
16265.4 1221.709
1913.55 1309.515
13456.9 1228.278
1681.42 1135.668
7096.64 1245.657
8133.24 1229.241
2257.52 499.772
2915.89 1301.392
10251.7 491.652
911.074 1076.368
4253.11 16.919
269.473 1458.513
1222.18 488.736
179.648 653.930
20106 1191.901
2418.49 484.727
9964.82 491.489
10630.8 495.082
3434.52 1283.659
192.48 511.515
5314.12 1244.449
52.7539 914.483
5779.61 496.357
4222.09 1222.606
397.793 1084.336
2217.6 502.482
7983.33 1259.700
1739 1293.933
3446.34 1264.535
6036.85 493.701
3943.01 1244.416
2459.33 1263.419
9457.57 1229.663
9031.45 291.716
2517.38 1152.531
2833.97 1017.478
7479.82 1250.648
5824.96 1252.861
1976.87 1263.365
1243.79 1147.559
18852 1237.298
23206.4 492.758
10771.1 1173.852
8959.4 1215.166
8219.83 493.115
3667.45 1189.810
3915.25 1260.692
3088.57 1263.357
4214.56 1242.485
657.645 1113.460
2973.81 1204.386
9450.17 490.622
10683.6 1226.622
12536.6 1215.930
2819.14 1259.195
978.086 17.263
11179.6 492.709
1869.85 1228.728
11180.5 493.461
2407.23 495.618
3729.65 496.943
2994.06 1230.808
850.126 1335.932
13125.3 1138.741
794.16 605.444
2320.18 1202.648
2994.35 1233.421
1214.1 1332.998
1025.1 1206.051
2125.34 500.124
7061.03 490.054
7574.72 1251.136
16245.6 1227.213
2335.46 515.064
2370.46 1219.468
11268.4 491.705
9185.48 494.757
2424.4 1259.334
7327.8 1234.424
2106.53 1286.490
11346.1 1230.046
5278.48 494.545
8878.06 1230.047
1357.34 1120.870
3016.35 497.221
6685.43 1259.730
1216.78 1267.201
15363.5 1235.148
1215.75 1334.139
5978.91 1231.281
6800.16 493.837
851.191 17.579
2017.6 1200.989
9459 1203.398
2009.76 483.300
10489.8 492.716
5933.8 1266.647
3822.32 1223.246
349.316 982.268
9631.85 1215.167
2580.04 1143.051
1167.12 1497.361
947.08 1376.165
5408.82 490.711
1149.54 474.374
22791.8 1218.032
8601.13 492.637
3374.67 1256.497
296.562 502.400
5530.41 1274.875
1979.34 1339.027
4916.18 494.413
11.4062 549.980
23055.2 1228.616
115.562 442.053
9293.2 1228.535
7177.91 1233.314
5521.81 494.394
2930.74 1162.716
4011.4 1214.996
376.205 1454.858
10523.7 1229.546
1843.54 1239.465
2166.27 487.643
570.478 521.009
2541.25 494.514
13712.3 1208.969
18872.4 1231.388
3030.74 1290.097
947.08 1148.852
7165.19 1230.051
12566.3 1224.575
1092.15 1204.864
5018.8 1241.248
2236.27 1295.999
11370.3 495.789
943.867 514.759
3447.54 1258.273
94.1016 406.213
11649.3 1229.504
8704.45 1174.552
5855.07 496.650
8756.68 1235.297
325.234 498.602
13072.7 1235.314
8056.62 1240.285
3749.46 511.240
183.926 156.104
25987.4 492.965
879.547 520.042
4055.52 1253.255
1626.82 374.049
1753.71 501.325
333.633 336.938
11397.5 1233.456
4298.23 1239.445
21376.4 570.551
9996.51 1246.810
9880.89 1242.630
1489.94 490.147
11752.2 492.423
2251.31 325.530
18995.9 899.604
4845.6 1201.360
8406.96 491.892
11815.3 1234.243
8364.78 1230.250
2140.1 231.715
386.897 543.468
5745.85 490.782
1002.08 1331.243
1079.32 227.210
11231.8 1222.211
6343.68 1196.318
5786.2 1217.587
528.965 471.835
5104.07 1248.708
3492.7 488.138
8090.29 491.265
4086.09 1223.895
2472.3 279.395
3914 1243.208
14761.1 1243.413
15902.7 493.842
1749.96 16.872
6947.04 1241.670
4612.4 321.336
9241.74 1229.123
3965.1 1214.747
1611.49 1234.006
3694.7 490.582
21489.1 324.691
1197.66 500.596
674.395 467.715
1116 1373.643
18314.2 1227.028
11663.2 1198.073
8405.02 958.085
7716.85 329.507
1896.95 1200.080
7593.1 1228.205
21588.6 321.942
21551.6 334.050
10029.3 1657.361
4680.03 1236.275
547.5 584.193
6330.12 1185.881
2243.4 1333.269
1971.59 1241.138
21734.2 327.690
2433.03 494.319
9516.51 493.990
5582.38 1257.762
5260.79 1218.726
1552.56 505.914
4777.8 1223.521
21741.8 338.090
5461.28 1214.051
2829.69 489.064
21845.8 378.193
19788.7 493.059
240.103 1484.747
20808.5 387.936
1277.5 515.432
4950.31 1262.928
2245.91 1246.716
2777.93 576.284
19103 401.349
152.559 462.752
5176.96 494.271
3894.82 1313.133
11888.1 492.144
305.957 626.227
8008.6 1235.241
9923 1225.234
20422.7 481.810
4438.4 1251.179
2490.82 486.846
23774.4 1229.635
8193.75 1243.050
2576.39 508.511
7819.94 1231.530
5717.38 495.427
4763.5 1264.846
1849.83 1227.066
20289.3 417.836
3130.53 1180.712
5918.44 1261.763
8056.67 1239.753
1881.44 1270.812
7873.76 1244.009
1050.8 928.733
1148.12 945.513
1466.06 1176.086
6205.38 1165.237
763.153 519.578
10771.2 1239.472
11194.1 492.432
11999.1 1225.268
7521.13 1237.888
2648.5 1318.821
6629.33 1212.499
21049.4 1223.827
24095.9 494.066
2168.67 1282.737
21757.6 1230.553
5363.33 1204.286
15465.7 1212.125
2448.72 1266.679
1066.84 1363.950
20397.8 530.696
2324.75 478.196
6695.27 1214.957
17459.1 492.773
3917.27 496.523
433.438 480.164
939.942 1115.073
3524.15 1254.731
2351.47 1279.751
2124.25 1240.997
2095.35 1139.902
23699.4 1230.076
13005.3 88.626
10173.2 492.316
4876.48 492.958
3972.42 497.042
5006.55 1263.682
3344.39 1261.391
24148.2 1233.649
466.008 571.817
5554.93 490.882
11476.8 1236.736
9443.14 1246.543
11221.1 1245.111
6449.6 1234.277
13750.6 1229.883
1033.19 1201.739
49.9023 957.254
19.9609 663.626
17560.8 1220.420
14.2578 666.507
252.363 459.356
14694.5 1228.556
3776.07 1260.783
10087.7 1234.444
3558.54 1221.589
19691.3 1214.166
3357.77 1306.167
5658.26 1214.542
11297.3 461.439
4258.76 493.650
4380.65 1244.474
9819.93 492.781
3769.57 490.001
1840.86 1205.487
2646.43 503.162
10911.5 1231.894
10041.1 1243.411
504.82 464.900
10197.7 1241.995
703.158 480.666
12757.9 1221.176
7377.97 1233.106
4610.48 1217.795
4882.94 497.323
7549.08 1247.027
647.305 1032.535
10232.3 1237.562
9766.46 1236.347
11466.4 1216.133
2650.13 1308.003
873.502 528.958
285.847 937.146
539.589 1432.840
8322.41 496.231
9052.97 1246.739
2007.13 1217.556
3989.64 1279.604
1530.48 494.354
11802.2 1172.847
17320.8 1212.888
24210.4 1231.315
1357.87 1105.289
3218.41 1250.331
4472.32 1147.749
8224.93 489.678
10781.2 1155.946
7187.17 1251.033
1411.88 1275.416
9868.49 1232.767
9012.64 1241.401
4830.12 1239.995
1635.86 402.793
11140.6 1170.170
8845.09 1225.224
2334.8 1231.251
15407.8 490.738
8543.92 1234.419
7802.16 1217.763
11928.6 1216.796
9965.72 1221.596
5594.49 1102.308
8502.54 491.797
16341.6 1114.968
18311.1 1234.999
1934.2 493.058
1134 493.478
1397.57 1455.068
3851.4 1170.742
3300.42 1243.772
1820.12 1175.696
91.25 400.275
7513.75 1267.315
125.654 1884.809
4039.2 1239.360
10033.7 1244.264
1226.28 1083.920
10279.6 1247.977
9653.56 1228.263
7353.38 1222.562
10556.4 491.708
820.156 1262.638
9430.38 203.820
15044.8 1234.990
5862.15 1095.780
8237.55 1255.003
2159.36 492.727
2475.5 1074.259
12261.1 1243.185
543.956 1095.953
7424.02 489.874
11188.5 494.202
202.461 477.896
